taxon_id	organism	taxon_of_expectation	expected_number_of_peptide	peptide	number_of_final_peptide	expected_number_reached	polyprotein_fully_covered	unannotated_parts	relevant_annotation	matchID	method	score	Dbxref	name	signature_desc	start_in_prot	end_in_prot	start	end	duplicated	overlapping	OverlappingDistance	left_overlaps_peptide	right_overlaps_peptide
64280	Apoi virus	Flaviviridae	10	13	11	True	True	0	True	3275	Pfam	1.8E-91	InterPro:IPR001157	PF00948	Flavivirus non-structural Protein NS1	759	1102	2274	3306	False	False	0	0	0
64280	Apoi virus	Flaviviridae	10	13	11	True	True	0	True	3276	Pfam	5.8E-67	InterPro:IPR011492	PF07652	Flavivirus DEAD domain	1650	1795	4947	5385	False	False	0	0	0
64280	Apoi virus	Flaviviridae	10	13	11	True	True	0	True	3277	Pfam	1.4E-24	InterPro:IPR001528	PF01349	Flavivirus non-structural protein NS4B	2223	2466	6666	7398	False	False	0	0	0
64280	Apoi virus	Flaviviridae	10	13	11	True	True	0	True	3278	Pfam	4.1E-255	InterPro:IPR000208	PF00972	Flavivirus RNA-directed RNA polymerase	2731	3362	8190	10086	False	False	0	0	0
64280	Apoi virus	Flaviviridae	10	13	11	True	True	0	True	3279	SMART	4.5E-5	InterPro:IPR014001	SM00487		1623	1819	4866	5457	False	False	0	0	0
64280	Apoi virus	Flaviviridae	10	13	11	True	True	0	True	3280	Pfam	4.1E-14	InterPro:IPR002535	PF01570	Flavivirus polyprotein propeptide	119	197	354	591	False	True	78	78	0
64280	Apoi virus	Flaviviridae	10	13	11	True	True	0	True	3281	Pfam	2.6E-14	InterPro:IPR000404	PF01350	Flavivirus non-structural protein NS4A	2093	2220	6276	6660	False	True	21	0	21
64280	Apoi virus	Flaviviridae	10	13	11	True	True	0	True	3282	SMART	2.1E-7	InterPro:IPR001650	SM00490		1834	1927	5499	5781	False	False	0	0	0
64280	Apoi virus	Flaviviridae	10	13	11	True	True	0	True	3283	ProSiteProfiles	97.082	InterPro:IPR001850	PS51528	Flavivirus NS3 protease (NS3pro) domain profile.	1465	1643	4392	4929	False	False	0	0	0
64280	Apoi virus	Flaviviridae	10	13	11	True	True	0	True	3284	CDD	4.97022E-42	InterPro:IPR027287	cd12149	Flavi_E_C	574	660	1719	1980	False	False	0	0	0
64280	Apoi virus	Flaviviridae	10	13	11	True	True	0	True	3285	Pfam	1.8E-18	InterPro:IPR027287	PF02832	Flavivirus glycoprotein, immunoglobulin-like domain	568	654	1701	1962	False	False	0	0	0
101688	Apple latent spherical virus	Cheravirus	8	9	9	True	True	0	True	6453	CDD	1.40515E-68		cd01699	RNA_dep_RNAP	1549	1849	5028	5931	False	False	0	0	0
101688	Apple latent spherical virus	Cheravirus	8	9	9	True	True	0	True	6454	Pfam	9.4E-5	InterPro:IPR000199	PF00548	3C cysteine protease (picornain 3C)	1302	1344	4287	4416	False	False	0	0	0
101688	Apple latent spherical virus	Cheravirus	8	9	9	True	True	0	True	6455	ProSiteProfiles	46.753	InterPro:IPR014759	PS51218	Superfamily 3 helicase of positive ssRNA viruses domain profile.	673	843	2400	2913	False	False	0	0	0
101688	Apple latent spherical virus	Cheravirus	8	9	9	True	True	0	True	6456	Pfam	1.6E-73	InterPro:IPR001205	PF00680	RNA dependent RNA polymerase	1406	1903	4599	6093	False	False	0	0	0
101688	Apple latent spherical virus	Cheravirus	8	9	9	True	True	0	True	6457	Pfam	6.6E-25	InterPro:IPR000605	PF00910	RNA helicase	697	801	2472	2787	False	False	0	0	0
101688	Apple latent spherical virus	Cheravirus	8	9	9	True	True	0	True	6458	ProSiteProfiles	11.369	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	1641	1783	5304	5733	False	False	0	0	0
471728	Seal picornavirus type 1	Picornaviridae	11	11	11	True	True	0	True	4518	Pfam	1.0E-27	InterPro:IPR000605	PF00910	RNA helicase	1041	1140	3626	3926	False	False	0	0	0
471728	Seal picornavirus type 1	Picornaviridae	11	11	11	True	True	0	True	4519	Pfam	1.4E-42	InterPro:IPR001205	PF00680	RNA dependent RNA polymerase	1589	1996	5270	6494	False	False	0	0	0
471728	Seal picornavirus type 1	Picornaviridae	11	11	11	True	True	0	True	4520	ProSiteProfiles	12.991	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	1796	1909	5891	6233	False	False	0	0	0
471728	Seal picornavirus type 1	Picornaviridae	11	11	11	True	True	0	True	4521	CDD	2.67016E-47		cd01699	RNA_dep_RNAP	1721	1969	5666	6413	False	False	0	0	0
471728	Seal picornavirus type 1	Picornaviridae	11	11	11	True	True	0	True	4522	Pfam	1.0E-5	InterPro:IPR001676	PF00073	picornavirus capsid protein	140	229	923	1193	False	False	0	0	0
471728	Seal picornavirus type 1	Picornaviridae	11	11	11	True	True	0	True	4523	ProSiteProfiles	43.759	InterPro:IPR014759	PS51218	Superfamily 3 helicase of positive ssRNA viruses domain profile.	1015	1177	3548	4037	False	False	0	0	0
471728	Seal picornavirus type 1	Picornaviridae	11	11	11	True	True	0	True	4524	CDD	3.17437E-27	InterPro:IPR033703	cd00205	rhv_like	323	489	1472	1973	False	False	0	0	0
471728	Seal picornavirus type 1	Picornaviridae	11	11	11	True	True	0	True	4525	CDD	3.27019E-17	InterPro:IPR033703	cd00205	rhv_like	127	263	884	1295	False	False	0	0	0
471728	Seal picornavirus type 1	Picornaviridae	11	11	11	True	True	0	True	4526	Pfam	2.4E-10	InterPro:IPR000199	PF00548	3C cysteine protease (picornain 3C)	1430	1535	4793	5111	False	False	0	0	0
12271	Arabis mosaic virus	Nepovirus	8	8	8	True	True	0	True	3644	ProSiteProfiles	13.595	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	1727	1851	5405	5780	False	False	0	0	0
12271	Arabis mosaic virus	Nepovirus	8	8	8	True	True	0	True	3645	ProSiteProfiles	46.138	InterPro:IPR014759	PS51218	Superfamily 3 helicase of positive ssRNA viruses domain profile.	750	918	2474	2981	False	False	0	0	0
12271	Arabis mosaic virus	Nepovirus	8	8	8	True	True	0	True	3646	Pfam	3.1E-26	InterPro:IPR000605	PF00910	RNA helicase	776	880	2552	2867	False	False	0	0	0
12271	Arabis mosaic virus	Nepovirus	8	8	8	True	True	0	True	3647	CDD	9.9769E-93		cd01699	RNA_dep_RNAP	1632	1917	5120	5978	False	False	0	0	0
12271	Arabis mosaic virus	Nepovirus	8	8	8	True	True	0	True	3648	Pfam	1.4E-76	InterPro:IPR001205	PF00680	RNA dependent RNA polymerase	1488	1971	4688	6140	False	False	0	0	0
12271	Arabis mosaic virus	Nepovirus	8	8	8	True	True	0	True	6719	Pfam	1.3E-65	InterPro:IPR005054	PF03391	Nepovirus coat protein, central domain	771	941	2605	3118	False	False	0	0	0
12271	Arabis mosaic virus	Nepovirus	8	8	8	True	True	0	True	6720	Pfam	2.1E-135	InterPro:IPR021081	PF12312	Nepovirus subgroup A polyprotein	1	259	295	1072	False	False	0	0	0
12271	Arabis mosaic virus	Nepovirus	8	8	8	True	True	0	True	6721	Pfam	7.0E-52	InterPro:IPR005305	PF03688	Nepovirus coat protein, C-terminal domain	950	1106	3142	3613	False	False	0	0	0
12271	Arabis mosaic virus	Nepovirus	8	8	8	True	True	0	True	6722	Pfam	5.8E-32	InterPro:IPR005306	PF03689	Nepovirus coat protein, N-terminal domain	607	696	2113	2383	False	False	0	0	0
64303	Aroa virus	Flaviviridae	10	14	12	True	True	0	True	1116	CDD	2.50728E-48	InterPro:IPR027287	cd12149	Flavi_E_C	602	692	1907	2180	False	False	0	0	0
64303	Aroa virus	Flaviviridae	10	14	12	True	True	0	True	1117	CDD	5.98302E-15		cd00046	DEXDc	1693	1822	5180	5570	False	False	0	0	0
64303	Aroa virus	Flaviviridae	10	14	12	True	True	0	True	1118	ProSiteProfiles	120.06	InterPro:IPR026490	PS51591	mRNA cap 0 and cap 1 methyltransferase (EC 2.1.1.56 and EC 2.1.1.57) domain profile.	2525	2788	7676	8468	False	False	0	0	0
64303	Aroa virus	Flaviviridae	10	14	12	True	True	0	True	1119	ProSiteProfiles	84.068	InterPro:IPR001850	PS51528	Flavivirus NS3 protease (NS3pro) domain profile.	1504	1680	4613	5144	False	False	0	0	0
64303	Aroa virus	Flaviviridae	10	14	12	True	True	0	True	1120	Pfam	9.2E-29	InterPro:IPR000487	PF01002	Flavivirus non-structural protein NS2B	1378	1503	4235	4613	False	False	0	0	0
64303	Aroa virus	Flaviviridae	10	14	12	True	True	0	True	1121	Pfam	1.3E-148	InterPro:IPR001157	PF00948	Flavivirus non-structural Protein NS1	796	1147	2489	3545	False	True	2	0	2
64303	Aroa virus	Flaviviridae	10	14	12	True	True	0	True	1122	SMART	0.0019	InterPro:IPR014001	SM00487		1655	1858	5066	5678	False	False	0	0	0
64303	Aroa virus	Flaviviridae	10	14	12	True	True	0	True	1123	Pfam	5.7E-297	InterPro:IPR000208	PF00972	Flavivirus RNA-directed RNA polymerase	2777	3417	8432	10355	False	False	0	0	0
64303	Aroa virus	Flaviviridae	10	14	12	True	True	0	True	1124	Pfam	8.8E-10	InterPro:IPR002877	PF01728	FtsJ-like methyltransferase	2579	2744	7838	8336	False	False	0	0	0
64303	Aroa virus	Flaviviridae	10	14	12	True	True	0	True	1125	Pfam	3.3E-37	InterPro:IPR000404	PF01350	Flavivirus non-structural protein NS4A	2130	2266	6491	6902	False	True	18	0	18
64303	Aroa virus	Flaviviridae	10	14	12	True	True	0	True	1126	ProSiteProfiles	40.723	InterPro:IPR000487	PS51527	Flavivirus NS2B domain profile.	1373	1503	4220	4613	False	False	0	0	0
64303	Aroa virus	Flaviviridae	10	14	12	True	True	0	True	1127	CDD	5.96178E-8	InterPro:IPR001650	cd00079	HELICc	1855	1978	5666	6038	False	False	0	0	0
64303	Aroa virus	Flaviviridae	10	14	12	True	True	0	True	1128	ProSiteProfiles	15.319	InterPro:IPR014001	PS51192	Superfamilies 1 and 2 helicase ATP-binding type-1 domain profile.	1684	1840	5153	5624	False	False	0	0	0
64303	Aroa virus	Flaviviridae	10	14	12	True	True	0	True	1129	Pfam	1.8E-26	InterPro:IPR000752	PF01005	Flavivirus non-structural protein NS2A	1157	1330	3572	4094	False	False	0	0	0
64303	Aroa virus	Flaviviridae	10	14	12	True	True	0	True	1130	Pfam	2.1E-99	InterPro:IPR011998	PF00869	Flavivirus glycoprotein, central and dimerisation domains	294	593	983	1883	False	False	0	0	0
64303	Aroa virus	Flaviviridae	10	14	12	True	True	0	True	1131	Pfam	6.8E-19	InterPro:IPR002535	PF01570	Flavivirus polyprotein propeptide	135	216	506	752	False	False	0	0	0
64303	Aroa virus	Flaviviridae	10	14	12	True	True	0	True	1132	Pfam	1.3E-35	InterPro:IPR001122	PF01003	Flavivirus capsid protein C	7	123	122	473	False	True	16	0	16
64303	Aroa virus	Flaviviridae	10	14	12	True	True	0	True	1133	Pfam	1.9E-72	InterPro:IPR001528	PF01349	Flavivirus non-structural protein NS4B	2272	2515	6917	7649	False	False	0	0	0
64303	Aroa virus	Flaviviridae	10	14	12	True	True	0	True	1134	SMART	2.1E-6	InterPro:IPR001650	SM00490		1873	1969	5720	6011	False	False	0	0	0
64303	Aroa virus	Flaviviridae	10	14	12	True	True	0	True	1135	Pfam	1.3E-72	InterPro:IPR011492	PF07652	Flavivirus DEAD domain	1688	1834	5165	5606	False	False	0	0	0
64303	Aroa virus	Flaviviridae	10	14	12	True	True	0	True	1136	ProSiteProfiles	17.298	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	3052	3205	9257	9719	False	False	0	0	0
64303	Aroa virus	Flaviviridae	10	14	12	True	True	0	True	1137	Pfam	3.7E-30	InterPro:IPR027287	PF02832	Flavivirus glycoprotein, immunoglobulin-like domain	596	691	1889	2177	False	False	0	0	0
64303	Aroa virus	Flaviviridae	10	14	12	True	True	0	True	1138	ProSiteProfiles	11.58	InterPro:IPR001650	PS51194	Superfamilies 1 and 2 helicase C-terminal domain profile.	1850	2020	5651	6164	False	False	0	0	0
64303	Aroa virus	Flaviviridae	10	14	12	True	True	0	True	1139	Pfam	1.8E-21	InterPro:IPR000069	PF01004	Flavivirus envelope glycoprotein M	222	291	767	977	False	False	0	0	0
64303	Aroa virus	Flaviviridae	10	14	12	True	True	0	True	1140	Pfam	4.2E-32	InterPro:IPR001850	PF00949	Peptidase S7, Flavivirus NS3 serine protease	1521	1669	4664	5111	False	False	0	0	0
1133751	Artemisia virus A	Sobemovirus	5	1	1	False	False	4	False	1966	ProSiteProfiles	9.039	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	713	827	2684	3029	False	False	0	0	0
1133751	Artemisia virus A	Sobemovirus	5	1	1	False	False	4	False	1967	Pfam	2.4E-53	InterPro:IPR001795	PF02123	Viral RNA-directed RNA-polymerase	504	860	2057	3128	False	False	0	0	0
44158	Aura virus	Alphavirus	9	11	10	True	True	0	True	1105	SMART	8.4E-39	InterPro:IPR002589	SM00506		1348	1470	4118	4487	False	False	0	0	0
44158	Aura virus	Alphavirus	9	11	10	True	True	0	True	1106	Pfam	3.6E-16	InterPro:IPR002589	PF01661	Macro domain	1365	1461	4169	4460	False	False	0	0	0
44158	Aura virus	Alphavirus	9	11	10	True	True	0	True	1107	ProSiteProfiles	26.594	InterPro:IPR027351	PS51657	(+)RNA virus helicase core domain profile.	694	998	2156	3071	False	False	0	0	0
44158	Aura virus	Alphavirus	9	11	10	True	True	0	True	1108	ProSiteProfiles	15.07	InterPro:IPR002589	PS51154	Macro domain profile.	1336	1505	4082	4592	False	True	10	10	0
44158	Aura virus	Alphavirus	9	11	10	True	True	0	True	1109	Pfam	1.2E-74	InterPro:IPR002620	PF01707	Peptidase family C9	971	1177	2987	3608	False	False	0	0	0
44158	Aura virus	Alphavirus	9	11	10	True	True	0	True	1110	Pfam	4.3E-17	InterPro:IPR027351	PF01443	Viral (Superfamily 1) RNA helicase	723	964	2243	2969	False	False	0	0	0
44158	Aura virus	Alphavirus	9	11	10	True	True	0	True	1111	ProSiteProfiles	22.572	InterPro:IPR002588	PS51743	Alphavirus-like methyltransferase (MT) domain profile.	30	260	164	857	False	False	0	0	0
44158	Aura virus	Alphavirus	9	11	10	True	True	0	True	1112	ProSiteProfiles	11.993	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	2253	2368	6833	7181	False	False	0	0	0
44158	Aura virus	Alphavirus	9	11	10	True	True	0	True	1113	Pfam	2.0E-151	InterPro:IPR001788	PF00978	RNA dependent RNA polymerase	2039	2486	6191	7535	False	False	0	0	0
44158	Aura virus	Alphavirus	9	11	10	True	True	0	True	1114	ProSiteProfiles	97.233	InterPro:IPR002620	PS51520	Alphavirus nsp2 protease (nsp2pro) domain profile.	1011	1339	3107	4094	False	False	0	0	0
44158	Aura virus	Alphavirus	9	11	10	True	True	0	True	1115	Pfam	5.4E-61	InterPro:IPR002588	PF01660	Viral methyltransferase	22	399	140	1274	False	False	0	0	0
44158	Aura virus	Alphavirus	9	11	10	True	True	0	True	2700	Pfam	1.1E-176	InterPro:IPR002548	PF01589	Alphavirus E1 glycoprotein	749	1238	9871	11341	False	True	58	58	0
44158	Aura virus	Alphavirus	9	11	10	True	True	0	True	2701	Pfam	5.1E-81	InterPro:IPR000930	PF00944	Alphavirus core protein	110	268	7954	8431	True	True	1	0	1
44158	Aura virus	Alphavirus	9	11	10	True	True	0	True	2702	Pfam	3.6E-161	InterPro:IPR000936	PF00943	Alphavirus E2 glycoprotein	340	746	8644	9865	False	False	0	0	0
44158	Aura virus	Alphavirus	9	11	10	True	True	0	True	2703	ProSiteProfiles	69.313	InterPro:IPR000930	PS51690	Alphavirus core protein (CP) domain profile.	117	267	7975	8428	False	False	0	0	0
44158	Aura virus	Alphavirus	9	11	10	True	True	0	True	2704	Pfam	2.7E-22	InterPro:IPR002533	PF01563	Alphavirus E3 glycoprotein	274	326	8446	8605	False	False	0	0	0
44158	Aura virus	Alphavirus	9	11	10	True	True	0	True	3649	Pfam	2.6E-81	InterPro:IPR000930	PF00944	Alphavirus core protein	110	268	7954	8431	False	True	1	0	1
44158	Aura virus	Alphavirus	9	11	10	True	True	0	True	3650	Pfam	1.4E-161	InterPro:IPR000936	PF00943	Alphavirus E2 glycoprotein	340	746	8644	9865	True	False	0	0	0
44158	Aura virus	Alphavirus	9	11	10	True	True	0	True	3651	Pfam	1.6E-22	InterPro:IPR002533	PF01563	Alphavirus E3 glycoprotein	274	326	8446	8605	True	False	0	0	0
44158	Aura virus	Alphavirus	9	11	10	True	True	0	True	3652	ProSiteProfiles	69.313	InterPro:IPR000930	PS51690	Alphavirus core protein (CP) domain profile.	117	267	7975	8428	True	False	0	0	0
44158	Aura virus	Alphavirus	9	11	10	True	True	0	True	3653	Pfam	1.3E-6	InterPro:IPR002548	PF01589	Alphavirus E1 glycoprotein	749	791	9871	10000	False	True	4	4	0
11120	Infectious bronchitis virus	Gammacoronavirus	13	14	14	True	True	0	True	3866	Pfam	5.9E-39	InterPro:IPR032505	PF16348	Coronavirus nonstructural protein 4 C-terminus	2684	2776	8577	8856	False	False	0	0	0
11120	Infectious bronchitis virus	Gammacoronavirus	13	14	14	True	True	0	True	3867	Pfam	4.1E-60	InterPro:IPR018995	PF09401	RNA synthesis protein NSP10	3796	3918	11913	12282	False	False	0	0	0
11120	Infectious bronchitis virus	Gammacoronavirus	13	14	14	True	True	0	True	3868	ProSiteProfiles	13.444	InterPro:IPR002589	PS51154	Macro domain profile.	1003	1179	3534	4065	False	False	0	0	0
11120	Infectious bronchitis virus	Gammacoronavirus	13	14	14	True	True	0	True	3869	Pfam	1.1E-16	InterPro:IPR002589	PF01661	Macro domain	1040	1145	3645	3963	False	False	0	0	0
11120	Infectious bronchitis virus	Gammacoronavirus	13	14	14	True	True	0	True	3870	Pfam	1.9E-48	InterPro:IPR014822	PF08710	nsp9 replicase	3673	3783	11544	11877	False	False	0	0	0
11120	Infectious bronchitis virus	Gammacoronavirus	13	14	14	True	True	0	True	3871	Pfam	1.0E-91	InterPro:IPR014829	PF08717	nsp8 replicase	3463	3672	10914	11544	True	False	0	0	0
11120	Infectious bronchitis virus	Gammacoronavirus	13	14	14	True	True	0	True	3872	ProSiteProfiles	67.521	InterPro:IPR013016	PS51124	Peptidase family C16 domain profile.	1236	1497	4233	5019	False	False	0	0	0
11120	Infectious bronchitis virus	Gammacoronavirus	13	14	14	True	True	0	True	3873	ProSiteProfiles	144.518	InterPro:IPR008740	PS51442	Coronavirus main protease (M-pro) domain profile.	2780	3086	8865	9786	True	False	0	0	0
11120	Infectious bronchitis virus	Gammacoronavirus	13	14	14	True	True	0	True	3874	Pfam	4.7E-130	InterPro:IPR008740	PF05409	Coronavirus  endopeptidase C30	2808	3096	8949	9816	True	True	10	0	10
11120	Infectious bronchitis virus	Gammacoronavirus	13	14	14	True	True	0	True	3875	Pfam	3.9E-147	InterPro:IPR014827	PF08715	Papain like viral protease	1174	1482	4047	4974	True	False	0	0	0
11120	Infectious bronchitis virus	Gammacoronavirus	13	14	14	True	True	0	True	3876	Pfam	1.6E-35	InterPro:IPR014828	PF08716	nsp7 replicase	3381	3462	10668	10914	False	False	0	0	0
11120	Infectious bronchitis virus	Gammacoronavirus	13	14	14	True	True	0	True	3877	SMART	1.2E-31	InterPro:IPR002589	SM00506		1015	1147	3570	3969	False	False	0	0	0
11120	Infectious bronchitis virus	Gammacoronavirus	13	14	14	True	True	0	True	5480	Pfam	2.0E-16	InterPro:IPR002589	PF01661	Macro domain	1040	1145	3645	3963	True	False	0	0	0
11120	Infectious bronchitis virus	Gammacoronavirus	13	14	14	True	True	0	True	5481	Pfam	2.8E-35	InterPro:IPR014828	PF08716	nsp7 replicase	3381	3462	10668	10914	True	False	0	0	0
11120	Infectious bronchitis virus	Gammacoronavirus	13	14	14	True	True	0	True	5482	ProSiteProfiles	9.122	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	4548	4710	14169	14658	False	False	0	0	0
11120	Infectious bronchitis virus	Gammacoronavirus	13	14	14	True	True	0	True	5483	SMART	0.0017	InterPro:IPR003593	SM00382		5142	5347	15951	16569	False	False	0	0	0
11120	Infectious bronchitis virus	Gammacoronavirus	13	14	14	True	True	0	True	5484	ProSiteProfiles	67.521	InterPro:IPR013016	PS51124	Peptidase family C16 domain profile.	1236	1497	4233	5019	True	False	0	0	0
11120	Infectious bronchitis virus	Gammacoronavirus	13	14	14	True	True	0	True	5485	Pfam	0.0	InterPro:IPR009466	PF06471	NSP11	5469	6057	16932	18699	False	True	68	0	68
11120	Infectious bronchitis virus	Gammacoronavirus	13	14	14	True	True	0	True	5486	Pfam	1.4E-182	InterPro:IPR009469	PF06478	Coronavirus RPol N-terminus	3947	4303	12366	13437	False	False	0	0	0
11120	Infectious bronchitis virus	Gammacoronavirus	13	14	14	True	True	0	True	5487	ProSiteProfiles	49.283	InterPro:IPR027351	PS51657	(+)RNA virus helicase core domain profile.	5125	5477	15900	16959	False	True	9	0	9
11120	Infectious bronchitis virus	Gammacoronavirus	13	14	14	True	True	0	True	5488	Pfam	5.0E-12	InterPro:IPR027351	PF01443	Viral (Superfamily 1) RNA helicase	5148	5444	15969	16860	False	False	0	0	0
11120	Infectious bronchitis virus	Gammacoronavirus	13	14	14	True	True	0	True	5489	ProSiteProfiles	35.483	InterPro:IPR027352	PS51653	Coronaviridae zinc-binding (CV ZBD) domain profile.	4869	4952	15132	15384	False	False	0	0	0
11120	Infectious bronchitis virus	Gammacoronavirus	13	14	14	True	True	0	True	5490	Pfam	9.7E-163	InterPro:IPR009461	PF06460	Coronavirus NSP13	6328	6628	19509	20412	False	False	0	0	0
11120	Infectious bronchitis virus	Gammacoronavirus	13	14	14	True	True	0	True	5491	Pfam	7.2E-60	InterPro:IPR018995	PF09401	RNA synthesis protein NSP10	3796	3918	11913	12282	True	False	0	0	0
11120	Infectious bronchitis virus	Gammacoronavirus	13	14	14	True	True	0	True	5492	ProSiteProfiles	13.444	InterPro:IPR002589	PS51154	Macro domain profile.	1003	1179	3534	4065	True	False	0	0	0
11120	Infectious bronchitis virus	Gammacoronavirus	13	14	14	True	True	0	True	5493	Pfam	3.3E-48	InterPro:IPR014822	PF08710	nsp9 replicase	3673	3783	11544	11877	True	False	0	0	0
11120	Infectious bronchitis virus	Gammacoronavirus	13	14	14	True	True	0	True	5494	Pfam	1.9E-91	InterPro:IPR014829	PF08717	nsp8 replicase	3463	3672	10914	11544	False	False	0	0	0
11120	Infectious bronchitis virus	Gammacoronavirus	13	14	14	True	True	0	True	5495	Pfam	8.6E-130	InterPro:IPR008740	PF05409	Coronavirus  endopeptidase C30	2808	3096	8949	9816	False	True	10	0	10
11120	Infectious bronchitis virus	Gammacoronavirus	13	14	14	True	True	0	True	5496	Pfam	2.9E-6	InterPro:IPR001205	PF00680	RNA dependent RNA polymerase	4482	4707	13971	14649	False	False	0	0	0
11120	Infectious bronchitis virus	Gammacoronavirus	13	14	14	True	True	0	True	5497	ProSiteProfiles	144.518	InterPro:IPR008740	PS51442	Coronavirus main protease (M-pro) domain profile.	2780	3086	8865	9786	False	False	0	0	0
